INFO 2023-10-18 21:16:11,888 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-18 21:20:38,328 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/ansitowin32.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:20:38,329 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/utils.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,330 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:38,331 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/utils.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:38,332 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/tz.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:20:38,333 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/__init__.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:20:38,334 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/security/csrf.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,335 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/sqlite3/operations.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:20:38,335 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/deconstruct.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,336 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,337 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/exceptions.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:20:38,338 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/loaders/app_directories.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:20:38,339 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/apps.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:20:38,340 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/math.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:38,341 autoreload File /usr/lib/python3.8/ast.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,341 autoreload File /usr/lib/python3.8/asyncio/staggered.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,342 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,343 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/conf/global_settings.py first seen with mtime 1695024673.9369342
DEBUG 2023-10-18 21:20:38,347 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/models.py first seen with mtime 1697410796.4870949
DEBUG 2023-10-18 21:20:38,348 autoreload File /usr/lib/python3.8/fnmatch.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,349 autoreload File /usr/lib/python3.8/calendar.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,350 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,351 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,352 autoreload File /usr/lib/python3.8/token.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,353 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/functions/datetime.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:38,354 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:20:38,355 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/asgiref/current_thread_executor.py first seen with mtime 1695024673.7969341
DEBUG 2023-10-18 21:20:38,356 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1695024675.456935
DEBUG 2023-10-18 21:20:38,357 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_common.py first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:20:38,358 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/apps/__init__.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:20:38,359 autoreload File /usr/lib/python3.8/asyncio/exceptions.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,360 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1695024675.426935
DEBUG 2023-10-18 21:20:38,361 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/query_utils.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,362 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/middleware.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:20:38,363 autoreload File /usr/lib/python3.8/html/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,364 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/checks.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:38,365 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/generic/dates.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:20:38,366 autoreload File /usr/lib/python3.8/http/server.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,367 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:20:38,368 autoreload File /usr/lib/python3.8/email/quoprimime.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,368 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:38,369 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/__init__.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,370 autoreload File /usr/lib/python3.8/operator.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,371 autoreload File /usr/lib/python3.8/email/feedparser.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,371 autoreload File /usr/lib/python3.8/mimetypes.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,372 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/debug.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,373 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1695024675.556935
DEBUG 2023-10-18 21:20:38,374 autoreload File /usr/lib/python3.8/gettext.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,375 autoreload File /usr/lib/python3.8/email/mime/message.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,375 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/admin/views/main.py first seen with mtime 1695024674.4069343
DEBUG 2023-10-18 21:20:38,376 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1695024675.5169349
DEBUG 2023-10-18 21:20:38,377 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/decorators/csrf.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:20:38,378 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/checks/files.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,378 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/win32.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:20:38,379 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/timesince.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,380 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/colorama/ansi.py first seen with mtime 1695481654.6360354
DEBUG 2023-10-18 21:20:38,381 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/apps/registry.py first seen with mtime 1695024673.926934
DEBUG 2023-10-18 21:20:38,381 autoreload File /usr/lib/python3.8/email/iterators.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,382 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/wsgi.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,383 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/http/response.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,384 autoreload File /usr/lib/python3.8/re.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,385 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/middleware/security.py first seen with mtime 1695024675.5469348
DEBUG 2023-10-18 21:20:38,386 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/handler.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,387 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/operations/base.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:38,388 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/text.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,389 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:38,390 autoreload File /usr/lib/python3.8/asyncio/log.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,391 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/options.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,392 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1695024675.436935
DEBUG 2023-10-18 21:20:38,392 autoreload File /usr/lib/python3.8/email/_header_value_parser.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,393 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1695024675.0869348
DEBUG 2023-10-18 21:20:38,393 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:20:38,394 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/fields/related.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,395 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/files/storage/mixins.py first seen with mtime 1695024675.446935
DEBUG 2023-10-18 21:20:38,396 autoreload File /usr/lib/python3.8/contextlib.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,397 autoreload File /usr/lib/python3.8/pkgutil.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,397 autoreload File /usr/lib/python3.8/posixpath.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,398 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/auth/admin.py first seen with mtime 1695024674.5269344
DEBUG 2023-10-18 21:20:38,399 autoreload File /usr/lib/python3.8/email/generator.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,400 autoreload File /usr/lib/python3.8/multiprocessing/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,400 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1695024673.686934
DEBUG 2023-10-18 21:20:38,401 autoreload File /usr/lib/python3.8/abc.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,402 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/backends/sqlite3/_functions.py first seen with mtime 1695024675.486935
DEBUG 2023-10-18 21:20:38,402 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/itercompat.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,403 autoreload File /usr/lib/python3.8/wsgiref/handlers.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,404 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/__init__.py first seen with mtime 1695024674.1569343
DEBUG 2023-10-18 21:20:38,404 autoreload File /usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,405 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1695024675.2869349
DEBUG 2023-10-18 21:20:38,406 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/__init__.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:38,407 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/expressions.py first seen with mtime 1695024675.506935
DEBUG 2023-10-18 21:20:38,409 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/contrib/contenttypes/models.py first seen with mtime 1695024674.6869345
DEBUG 2023-10-18 21:20:38,409 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/utils/topological_sort.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,410 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/transaction.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,411 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/generic/__init__.py first seen with mtime 1695024675.586935
DEBUG 2023-10-18 21:20:38,414 autoreload File /mnt/d/Lectures/python/django-maxmillian/my_first_blog/blog/apps.py first seen with mtime 1696519252.6153326
DEBUG 2023-10-18 21:20:38,415 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/views/__init__.py first seen with mtime 1695024675.576935
DEBUG 2023-10-18 21:20:38,416 autoreload File /usr/lib/python3.8/copy.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,417 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/backports/zoneinfo/_czoneinfo.cpython-38-x86_64-linux-gnu.so first seen with mtime 1695024673.766934
DEBUG 2023-10-18 21:20:38,417 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/urls/resolvers.py first seen with mtime 1695024675.566935
DEBUG 2023-10-18 21:20:38,418 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1695024675.466935
DEBUG 2023-10-18 21:20:38,419 autoreload File /usr/lib/python3.8/wsgiref/__init__.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,419 autoreload File /usr/lib/python3.8/html/entities.py first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,420 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/db/models/aggregates.py first seen with mtime 1695024675.496935
DEBUG 2023-10-18 21:20:38,421 autoreload File /usr/lib/python3.8/lib-dynload/_ctypes.cpython-38-x86_64-linux-gnu.so first seen with mtime 1685109908.0
DEBUG 2023-10-18 21:20:38,422 autoreload File /home/aman_unix/.local/lib/python3.8/site-packages/django/core/mail/utils.py first seen with mtime 1695024675.456935
